index	label	sentence	POS	FGPOS	w_index
528	1	Naturally,  to embark such a step is not necessarily to succeed immediately realising.	verb	VBZ	2
529	1	It will be a further challenge Israel 's occupation,  conceived the image earlier challenges the Intifada.	verb	VBZ	10
530	1	But it will also be a challenge us,  Palestinians,  summoning us to work more energetically the idea 's fulfilment.	verb	VBZ	10
531	1	It would be a natural extension the Intifada 's dual strategy disengagement Israel,  and the corresponding process state building.	verb	VBZ	5
532	1	It would further naturalise and legitimise the evolving skeletal form Palestinian independence.	verb	VBZ	3
533	1	It would further naturalise and legitimise the evolving skeletal form Palestinian independence.	verb	VBZ	8
534	1	It would maximise civilian tactics resistance and defuse the natural potential violence,  containing and eventually eliminating the marginal but intrusive phenomenon collaborator activation by Israeli security authorities and collaborator execution by local Palestinians.	verb	VBZ	19
535	1	Arresting or deporting the tens of thousands of Palestinian professionals who would be employed perfectly apolitical,  harmless and humanitarian jobs can only further isolate the Israeli Government.	verb	VBZ	24
536	1	the meantime,  we the capacity to bring coherence and organisation a whole range activities,  further consolidating the institutional linkage the people in the occupied state and the PLO leadership.	verb	VBZ	22
537	1	A pyramid administrative structure,  establishing links popular committees in villages right the Executive Committee the PLO ( its capacity as a Cabinet ),  can be established.	verb	VBZ	1
538	1	During the Intifada the people have been engaged building the side walls.	verb	VBZ	7
539	1	It would add another necessary touch the process creating a Palestinian home.	verb	VBZ	5
540	1	‘ The Palestinian national movement inside and outside the occupied territories is an organic whole ’ PHOTOGRAPH:  DAVID SILLITOE	verb	VBZ	13
541	1	GEORGE Tyson is not a gambling man nor does he take unnecessary risks.	verb	VBZ	5
542	1	one morning June 1988 when George Tyson turned on the radio to hear a small,  investment business called Barlow Clowes had collapsed.	verb	VBZ	23
543	1	Pursuing legal action would have cost them money they did n't have ( unless it meant selling their house which was not an option ) but doing nothing left them the feeling that justice was n't being done.	verb	VBZ	0
544	1	So they compromised and gave £100 the Barlow Clowes Investors Group which was formed last July to represent the investors ' interests and co-ordinate the fight for compensation.	verb	VBZ	26
545	1	What little money has been recovered remains the subject of a legal tussle the courts which may yet take months to resolve.	verb	VBZ	12
546	1	The boy and the dog skirted round opposite sides of the puddle,  the boy,  a light,  tall fourteen-year-old,  labouring in wellington boots too large for him,  and the dog,  a three-year-old Labrador bitch,  picking her way reluctantly,  frequent pauses,  asif her paws hurt.	verb	VBZ	18
547	1	‘ Way you go,  Patty, ’ he said softly,  and the dog was off,  hurling herself along the embankment,  all paws and flying ears,  after a rabbit who had been sitting a patch of sun but disappeared contemptuous ease as she came close.	verb	VBZ	14
548	1	‘ Way you go,  Patty, ’ he said softly,  and the dog was off,  hurling herself along the embankment,  all paws and flying ears,  after a rabbit who had been sitting a patch of sun but disappeared contemptuous ease as she came close.	verb	VBZ	22
549	1	‘ Way you go,  Patty, ’ he said softly,  and the dog was off,  hurling herself along the embankment,  all paws and flying ears,  after a rabbit who had been sitting a patch of sun but disappeared contemptuous ease as she came close.	verb	VBZ	39
550	1	The boy had been told unequivocally not to let her off the lead—  the riding-school only used the land by grace of its owner and it was a shooting estate—  but he hated keeping the dog straining at the lead and knew that she would always come his call.	verb	VBZ	29
551	1	Probably a squirrel,  he decided,  and slithered down the side of the embankment to join her,  scolding as he went.	verb	VBZ	6
552	1	He saw a leg,  uncomfortably wedged between sapling trees,  swollen grotesquely,  and gazed at it,  stupidly,  wondering if it was plastic.	verb	VBZ	12
553	1	As his eyes focused he realized he was looking a hideously swollen human body,  and just then,  as the light breeze shifted,  he caught the turning odour of decay.	verb	VBZ	26
554	1	She had known him since he was a very small five-year-old,  perched a mosquito on one of the placid beginners ' ponies,  so she told the class to carry on walking their ponies while she came to him.	verb	VBZ	11
555	1	She had known him since he was a very small five-year-old,  perched a mosquito on one of the placid beginners ' ponies,  so she told the class to carry on walking their ponies while she came to him.	verb	VBZ	14
556	1	He scrubbed at his face with the handkerchief she offered and gulped for air.	verb	VBZ	11
557	1	The boy thought longingly of his mother,  but managed to help Miss Williams describe the location of the body a startled local station sergeant and to drink a cup of sweet milky tea being sick.	verb	VBZ	24
558	1	He watched his aunt and Miss Williams wordlessly consult eachother,  but knew his aunt would do as she was told;  successful solicitor though she was,  she was ten years younger than Miss Williams and,  as she complained,  totally intimidated by her as she had not been by anyone since her late headmistress.	verb	VBZ	21
559	1	Miss Williams took him to meet the police Land Rover at the stable gate,  a bone-thin,  wiry woman her late fifties,  her expression sufficiently forbidding to prevent the parents,  edging cars through the gate to collect children the ten o'clock ride,  asking any questions.	verb	VBZ	16
560	1	Miss Williams took him to meet the police Land Rover at the stable gate,  a bone-thin,  wiry woman her late fifties,  her expression sufficiently forbidding to prevent the parents,  edging cars through the gate to collect children the ten o'clock ride,  asking any questions.	verb	VBZ	30
561	1	Jamie,  a renewed queasiness,  just observed that the police driver was instantly reduced his age by Miss Williams 's greeting.	verb	VBZ	4
562	1	The CID sergeant thanked her gravely and went to stand beside Jamie who was peering down the embankment,  looking pinched.	verb	VBZ	2
563	1	She took out a handkerchief and mopped her eyes.	verb	VBZ	6
564	1	‘ He 'll perhaps not do it again, ’ the sergeant murmured,  and received the look that Miss Williams habitually bent a child who was riding carelessly.	verb	VBZ	20
565	1	‘ A few days, ’ the sergeant said,  grimly.	verb	VBZ	6
566	1	The voice at the other end was plainly over-excited and it took him a minute to disentangle what he was being told.	verb	VBZ	16
567	1	He paused,  reminding McLeish irresistibly of a Labrador wondering how best to approach an acquaintance.	verb	VBZ	7
568	1	He paused,  reminding McLeish irresistibly of a Labrador wondering how best to approach an acquaintance.	verb	VBZ	14
569	1	McLeish thanked him gravely,  feeling,  as he often did the Wilsons,  that he was being enveloped a large feather eiderdown,  and,  made restless by the call,  went the corridor to where he knew Catherine Crane was also in,  getting her office order.	verb	VBZ	16
570	1	McLeish thanked him gravely,  feeling,  as he often did the Wilsons,  that he was being enveloped a large feather eiderdown,  and,  made restless by the call,  went the corridor to where he knew Catherine Crane was also in,  getting her office order.	verb	VBZ	21
571	1	She let go of the cabinet,  coughing in the dust of ages that appeared to be lurking behind it,  and smiled him as the February sun shone through the small window behind her,  throwing sharp relief the patches on the wall where her predecessor had hung posters,  and the ingrained dirt on the flaking paintwork round the mean,  narrow,  metal window.	verb	VBZ	16
572	1	She let go of the cabinet,  coughing in the dust of ages that appeared to be lurking behind it,  and smiled him as the February sun shone through the small window behind her,  throwing sharp relief the patches on the wall where her predecessor had hung posters,  and the ingrained dirt on the flaking paintwork round the mean,  narrow,  metal window.	verb	VBZ	40
573	1	Without Angela Morgan,  atleast two major clients were danger of not getting the assiduous service they were paying for,  and it would be well trying to see if one of them,  whom he knew to be a fellow refugee family life the weekends,  could be found.	verb	VBZ	14
574	1	He was luck,  and fixed to meet Andy Barton at Brazzo 's where Yeo Davis a table permanently booked.	verb	VBZ	5
575	1	He had to admit that particular client hardly added the general decorative smartness of the place.	verb	VBZ	14
576	1	‘ They make a huge margin a smaller turnover,  Andy,  punters like us. ’	verb	VBZ	9
577	1	‘ They make a huge margin a smaller turnover,  Andy,  punters like us. ’	verb	VBZ	12
578	1	Barton worked a sixteen-hour day,  which began careful,  detailed consideration of the trading figures and key ratios for every one of his forty-three major shops and the output of both factories,  and continued,  usually by helicopter,  a detailed aerial survey of a particular area as the quick way of identifying new sites,  interspersed unheralded descents the manager of any shop he took a fancy to visit.	verb	VBZ	54
579	1	Peter Yeo,  who had known particular juggernaut since he had his first small factory and two stores and dirt under his fingernails shifting packing-cases personally,  was not fazed by the question.	verb	VBZ	7
